date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:23:14	50040/50040	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:15%20GMT	http://www.royalclub.tw/bbs3/viewforum.php?f=3	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewforum4d6b.html	(from http://www.royalclub.tw/bbs3/index.php?sid=db25550c72854578cb53ba86598c166f)
20:23:16	19008/19008	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:36:48%20GMT	http://www.royalclub.tw/bbs3/viewforum.php?f=2	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewforum12a3.html	(from http://www.royalclub.tw/bbs3/index.php?sid=db25550c72854578cb53ba86598c166f)
20:23:16	48791/48791	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:15%20GMT	http://www.royalclub.tw/bbs3/viewforum.php?f=4	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewforum31e6.html	(from http://www.royalclub.tw/bbs3/index.php?sid=db25550c72854578cb53ba86598c166f)
20:23:16	83/83	---M--	409	error ('Conflict')	text/html	date:Tue,%2016%20May%202023%2012:23:15%20GMT	http://www.royalclub.tw/bbs3/memberlist.php?mode=viewprofile&u=872	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/memberlist.3475ff.delayed	(from http://www.royalclub.tw/bbs3/index.php?sid=db25550c72854578cb53ba86598c166f)
20:23:17	19832/19832	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:15%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&p=757	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicd329.html	(from http://www.royalclub.tw/bbs3/index.php?sid=db25550c72854578cb53ba86598c166f)
20:23:18	14661/14661	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:36:48%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=2&p=100	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic3cdd.html	(from http://www.royalclub.tw/bbs3/index.php?sid=db25550c72854578cb53ba86598c166f)
20:23:18	14072/14072	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:36:49%20GMT	http://www.royalclub.tw/bbs3/viewforum.php?f=14	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewforum9780.html	(from http://www.royalclub.tw/bbs3/index.php?sid=db25550c72854578cb53ba86598c166f)
20:23:18	14671/14671	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:36:50%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=14&p=145	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic62d0.html	(from http://www.royalclub.tw/bbs3/index.php?sid=db25550c72854578cb53ba86598c166f)
20:23:19	83/83	---M--	409	error ('Conflict')	text/html	date:Tue,%2016%20May%202023%2012:23:18%20GMT	http://www.royalclub.tw/bbs3/memberlist.php?mode=viewprofile&u=827	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/memberlist1e87.php	(from http://www.royalclub.tw/bbs3/index.php?sid=db25550c72854578cb53ba86598c166f)
20:23:20	29008/29008	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:36:52%20GMT	http://www.royalclub.tw/bbs3/viewforum.php?f=9	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewforumfdc5.html	(from http://www.royalclub.tw/bbs3/index.php?sid=db25550c72854578cb53ba86598c166f)
20:23:20	14067/14067	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:36:51%20GMT	http://www.royalclub.tw/bbs3/viewforum.php?f=8	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewforum957d.html	(from http://www.royalclub.tw/bbs3/index.php?sid=db25550c72854578cb53ba86598c166f)
20:23:20	17413/17413	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:36:51%20GMT	http://www.royalclub.tw/bbs3/viewforum.php?f=13	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewforumeb13.html	(from http://www.royalclub.tw/bbs3/index.php?sid=db25550c72854578cb53ba86598c166f)
20:23:20	13627/13627	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:36:52%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=13&p=246	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic4413.html	(from http://www.royalclub.tw/bbs3/index.php?sid=db25550c72854578cb53ba86598c166f)
20:23:20	83/83	---M--	409	error ('Conflict')	text/html	date:Tue,%2016%20May%202023%2012:23:21%20GMT	http://www.royalclub.tw/bbs3/memberlist.php?mode=group&g=5	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/memberlist.3e0e39.delayed	(from http://www.royalclub.tw/bbs3/index.php?sid=db25550c72854578cb53ba86598c166f)
20:23:21	14766/14766	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:36:54%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=9&p=251	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopica3fb.html	(from http://www.royalclub.tw/bbs3/index.php?sid=db25550c72854578cb53ba86598c166f)
20:23:21	22700/22700	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:36:55%20GMT	http://www.royalclub.tw/bbs3/viewforum.php?f=11	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewforum8a83.html	(from http://www.royalclub.tw/bbs3/index.php?sid=db25550c72854578cb53ba86598c166f)
20:23:21	13643/13643	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:36:56%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=11&p=253	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicce27.html	(from http://www.royalclub.tw/bbs3/index.php?sid=db25550c72854578cb53ba86598c166f)
20:23:21	7958/7958	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:36:57%20GMT	http://www.royalclub.tw/bbs3/ucp.php?mode=sendpassword	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/ucp937e.html	(from http://www.royalclub.tw/bbs3/index.php?sid=db25550c72854578cb53ba86598c166f)
20:23:21	83/83	---M--	409	error ('Conflict')	text/html	date:Tue,%2016%20May%202023%2012:23:22%20GMT	http://www.royalclub.tw/bbs3/memberlist.php?mode=group&g=4	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/memberlist.3f3cdd.delayed	(from http://www.royalclub.tw/bbs3/index.php?sid=db25550c72854578cb53ba86598c166f)
20:23:22	20699/20699	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:22%20GMT	http://www.royalclub.tw/bbs3/index.php?	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/indexd41d.html	(from http://www.royalclub.tw/bbs3/index.php?sid=db25550c72854578cb53ba86598c166f)
20:23:22	83/83	---M--	409	error ('Conflict')	text/html	date:Tue,%2016%20May%202023%2012:23:23%20GMT	http://www.royalclub.tw/bbs3/memberlist.php?mode=viewprofile&u=57684	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/memberlist4a1a.php	(from http://www.royalclub.tw/bbs3/index.php?sid=db25550c72854578cb53ba86598c166f)
20:23:22	83/83	---M--	409	error ('Conflict')	text/html	date:Tue,%2016%20May%202023%2012:23:23%20GMT	http://www.royalclub.tw/bbs3/memberlist.php?mode=contactadmin	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/memberlist8733.php	(from http://www.royalclub.tw/bbs3/index.php?sid=db25550c72854578cb53ba86598c166f)
20:23:22	7687/7687	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:36:59%20GMT	http://www.royalclub.tw/bbs3/ucp.php?mode=delete_cookies	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/ucp033a.html	(from http://www.royalclub.tw/bbs3/index.php?sid=db25550c72854578cb53ba86598c166f)
20:23:23	16348/16348	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:24%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=730	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic97a4.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:25	41592/41592	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:24%20GMT	http://www.royalclub.tw/bbs3/search.php?st=0&sk=t&sd=d&sr=topics&search_id=unanswered&start=25	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/searchd895.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:25	42073/42073	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:24%20GMT	http://www.royalclub.tw/bbs3/search.php?st=0&sk=t&sd=d&sr=topics&search_id=unanswered&start=50	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/search7b16.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:25	42250/42250	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:24%20GMT	http://www.royalclub.tw/bbs3/search.php?st=0&sk=t&sd=d&sr=topics&search_id=unanswered&start=75	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/searchd0a0.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:26	42527/42527	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:25%20GMT	http://www.royalclub.tw/bbs3/search.php?st=0&sk=t&sd=d&sr=topics&search_id=unanswered&start=100	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/search8efc.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:27	36109/36109	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:26%20GMT	http://www.royalclub.tw/bbs3/search.php?st=0&sk=t&sd=d&sr=topics&search_id=unanswered&start=650	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/searchd57c.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:27	16348/16348	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:26%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=730&p=758	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic155a.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:27	83/83	---M--	409	error ('Conflict')	text/html	date:Tue,%2016%20May%202023%2012:23:27%20GMT	http://www.royalclub.tw/bbs3/memberlist.php?mode=viewprofile&u=55735	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/memberlistf90a.php	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:27	284/284	U-----	200	untouched ('')	image/gif	etag:%2211c-530976b5cebc0%22	http://www.royalclub.tw/bbs3/images/icons/misc/heart.gif	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/images/icons/misc/heart.gif	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:27	19832/19832	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:28%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=729	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic1441.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:28	16587/16587	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:37:07%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=728	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic3877.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:28	19832/19832	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:28%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=729&p=757	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicd99d.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:29	16587/16587	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:29%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=728&p=756	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic6e1c.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:29	15360/15360	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:30%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=727	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic5324.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:30	16433/16433	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:31%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=725	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopica88a.php	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:31	15360/15360	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:31%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=727&p=755	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicfe51.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:31	15360/15360	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:31%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=726	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic2307.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:32	16433/16433	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:37:11%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=725&p=753	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic8ae3.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:32	83/83	---M--	409	error ('Conflict')	text/html	date:Tue,%2016%20May%202023%2012:23:32%20GMT	http://www.royalclub.tw/bbs3/memberlist.php?mode=viewprofile&u=89	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/memberlist.5d5502.delayed	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:32	15360/15360	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:32%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=726&p=754	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic5410.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:33	14783/14783	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:32%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=723	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic46bf.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:33	14783/14783	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:33%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=723&p=751	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopiceb8a.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:33	14783/14783	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:34%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=724&p=752	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopica75a.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:33	14783/14783	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:33%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=724	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic2527.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:35	16409/16409	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:37:14%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=722	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic1bb3.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:35	16409/16409	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2001:37:15%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=722&p=750	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicf697.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:35	15884/15884	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:35%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=720	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic66c6.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:35	15884/15884	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:35%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=720&p=748	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicfebe.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:36	15692/15692	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:36%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=721	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicdb03.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:36	16026/16026	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:36%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=719	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicc747.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:36	15692/15692	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:36%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=721&p=749	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic27de.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:36	16026/16026	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:36%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=719&p=747	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicd358.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:38	23465/23465	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:37%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=718	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicad1f.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:38	23465/23465	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:37%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=718&p=746	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic242a.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:38	16055/16055	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:37%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=717	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic25b4.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:38	16055/16055	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:37%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=717&p=745	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic496b.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
20:23:40	15746/15746	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:23:39%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=716	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic5d36.html	(from http://www.royalclub.tw/bbs3/search.php?search_id=unanswered&sid=db25550c72854578cb53ba86598c166f)
